Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
990	-271.9745	-364.8589	92.88441	0.183064	0.435796	0.330008	0.0511322	1.210811	0.9057376	1.085224	1.411018
996	-264.614	-358.0712	93.4572	0.406489	0.440633	0.0210365	0.131841	1.036114	0.4512001	1.350241	1.128391
1002	-270.0894	-363.5917	93.50227	0.18031	0.435661	0.0207991	0.36323	0.676322	0.4706069	1.28848	1.552454
1008	-262.2852	-356.0819	93.79665	0.513517	0.107798	0.0389396	0.339745	0.676322	0.4955221	1.111914	1.421325
1014	-257.7053	-352.1391	94.43375	0.410356	0.0752613	0.0235235	0.490859	0.6750628	0.4641323	1.049071	0.8620148
1020	-259.7774	-354.2449	94.46754	0.492212	0.114474	0.0129986	0.380315	0.6697364	0.5584277	0.95859	0.831519
1026	-269.5661	-363.13	93.56386	0.478969	0.118378	0.00936719	0.393286	0.5236102	0.7333886	0.9577998	1.796287
1032	-266.3344	-361.412	95.07756	0.381477	0.116992	0.0116675	0.489864	0.4557252	0.4507359	0.8717069	0.6379809
1038	-262.633	-357.0137	94.38073	0.455613	0.13303	0.00834106	0.403016	1.118464	0.4671704	0.8737778	0.6379809
1044	-262.8297	-356.5907	93.76102	0.406039	0.118556	0.0074335	0.467972	1.444969	0.5626583	0.9409254	0.7924922
1050	-269.2649	-363.155	93.8901	0.278126	0.294161	0.00745642	0.420257	1.151598	0.8489738	0.9409254	0.6537638
1056	-265.5166	-359.9976	94.48102	0.255922	0.342998	0.0143745	0.386706	0.4636023	0.6050104	0.9419227	0.9955522
1062	-259.5676	-354.1443	94.57672	0.486836	0.0631822	0.0437891	0.406193	0.5399907	0.7064037	0.5516351	0.9681358
1068	-266.1868	-357.1742	90.98744	0.700211	0.0138411	0.0629814	0.222967	1.760194	1.260609	0.8691105	3.216588
1074	-258.3347	-351.3849	93.05025	0.450174	0.145899	0.0251246	0.378802	1.373357	1.203176	0.596994	1.157098
1080	-263.4336	-355.8623	92.42876	0.450174	0.145899	0.0251246	0.378802	1.614468	1.086863	0.5513332	1.777142
1086	-261.6545	-354.6334	92.97884	0.386545	0.149847	0.0745569	0.389051	0.8233569	1.247011	0.6497343	1.777142
1092	-272.258	-365.796	93.53798	0.370568	0.263989	0.144172	0.221271	0.3426262	2.063444	0.2116818	0.566434
